"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
496,2.02863011509180069E-04,2.05260664806701249E-04,2.22123926505446434E-04,1.18116560624912381E-02,1.19333514489699099E-02,1.22247639810666442E-02,1.15312979323789477E-02,1.15596284146886295E-02,1.16968810325488448E-02
497,2.10714992135763168E-04,2.12731561041437070E-04,2.28581018745899200E-04,1.18979470571503043E-02,1.19424615020398087E-02,1.21571338968351483E-02,1.15659119328483939E-02,1.15863287693355205E-02,1.16645779926329851E-02
498,2.11047939956188202E-04,2.12777098640799561E-04,2.21470021642744541E-04,1.19163630297407508E-02,1.19557048950809982E-02,1.21106120059266686E-02,1.15922150434926152E-02,1.16135265992488683E-02,1.17040710756555200E-02
499,2.04604002647101879E-04,2.06957090995274484E-04,2.39124055951833725E-04,1.19352530455216765E-02,1.19904064328875352E-02,1.30364859942346811E-02,1.16206399397924542E-02,1.16524637478869451E-02,1.22874899534508586E-02
500,2.04669893719255924E-04,2.06784633919596643E-04,2.15884996578097343E-04,1.19620700133964419E-02,1.20185857766773561E-02,1.21722579933702946E-02,1.16506540216505527E-02,1.16691400797571988E-02,1.17429620586335659E-02
501,2.06161057576537132E-04,2.08739225054159765E-04,2.24406016059219837E-04,1.19889560155570507E-02,1.20294333563651830E-02,1.21433240128681064E-02,1.16800949908792973E-02,1.17062082362826923E-02,1.17934679146856070E-02
502,2.07107979804277420E-04,2.09210130851715813E-04,2.42055044509470463E-04,1.20186930289492011E-02,1.20639308157842601E-02,1.28504800377413630E-02,1.17065879749134183E-02,1.17347366514150044E-02,1.23930040281265974E-02
503,2.07641045562922955E-04,2.09659893298521667E-04,2.23923940211534500E-04,1.20399550069123507E-02,1.20845020795240943E-02,1.24130710028111935E-02,1.17292699869722128E-02,1.17636663594748794E-02,1.20457150042057037E-02
504,2.07571079954504967E-04,2.09837924339808542E-04,2.19392939470708370E-04,1.20779880089685321E-02,1.21658592321909967E-02,1.24235609546303749E-02,1.17650820175185800E-02,1.17862575955223307E-02,1.18628039490431547E-02
505,2.08968995139002800E-04,2.11481775040738311E-04,2.35688057728111744E-04,1.20943980291485786E-02,1.21724651067052041E-02,1.32468040101230145E-02,1.17937129689380527E-02,1.18267404369544298E-02,1.25842900015413761E-02
506,2.09391932003200054E-04,2.11654874728992612E-04,2.29135039262473583E-04,1.21181530412286520E-02,1.21694102918263550E-02,1.22735680779442191E-02,1.18261200841516256E-02,1.18470649351365837E-02,1.19473090162500739E-02
507,2.13818973861634731E-04,2.15779337449930665E-04,2.25255033001303673E-04,1.19103110628202558E-02,1.21868472802452773E-02,1.25879229744896293E-02,1.17979689966887236E-02,1.18781244300771530E-02,1.20743019506335258E-02
508,2.14076018892228603E-04,2.16206346522085369E-04,2.57727922871708870E-04,1.18636989500373602E-02,1.22092655475717089E-02,1.33855260210111737E-02,1.17895710282027721E-02,1.19044275430496751E-02,1.23341350117698312E-02
509,2.11869948543608189E-04,2.14122369070537390E-04,2.32674996368587017E-04,1.22033669613301754E-02,1.22436190175358190E-02,1.25078510027378798E-02,1.19126699864864349E-02,1.19366552622523214E-02,1.20267800521105528E-02
510,2.12193932384252548E-04,2.14291931479237979E-04,2.24701012484729290E-04,1.22326069977134466E-02,1.22681025147903695E-02,1.24606069875881076E-02,1.19428400648757815E-02,1.19638417824171547E-02,1.20300720445811749E-02
511,2.13337945751845837E-04,2.15087628457695263E-04,2.25764000788331032E-04,1.22412049677222967E-02,1.22898622276261440E-02,1.24845909886062145E-02,1.19701540097594261E-02,1.19971601979341359E-02,1.20753019582480192E-02
512,2.13636085391044617E-04,2.15925256488844761E-04,2.50367098487913609E-04,1.22658759355545044E-02,1.23912534385453941E-02,1.31141809979453683E-02,1.19926331099122763E-02,1.20246165280695951E-02,1.25473109073936939E-02
